ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.01,0,1,0.98,-2.62,0.24,6.04,-50.46,-116.71,supine
-0.01,0,1,1.1,-2.38,0.18,5.52,-50.23,-116.74,supine
-0.01,0,1,1.1,-2.44,0.18,6.13,-50.46,-116.02,supine
-0.01,0,1,0.98,-2.56,0,5.49,-49.94,-117.3,supine
-0.01,0,1,1.04,-2.44,0.24,5.25,-50.66,-116.59,supine
-0.01,0,1,1.04,-2.38,0.24,5.94,-50.32,-116.77,supine
-0.01,0,1,0.98,-2.44,0.24,6.07,-50.26,-117.52,supine
-0.01,0,1,0.98,-2.38,0.18,5.62,-50.34,-116.52,supine
-0.01,0,1,1.22,-2.44,0.24,5.59,-50.85,-117.43,supine
-0.01,0,1,1.04,-2.5,0.12,5.68,-50.65,-118.1,supine
-0.01,0,1,0.92,-2.5,0.24,5.8,-50.22,-116.91,supine
-0.01,0,1,1.04,-2.5,0.12,5.87,-50.17,-117.22,supine
-0.01,0,1,0.98,-2.62,0.24,5.38,-50.24,-116.93,supine
-0.01,0,1,1.04,-2.56,0.24,5.46,-50.33,-117.66,supine
-0.01,0,1,1.04,-2.69,0.12,5.85,-49.89,-117.3,supine
-0.01,0,1,0.98,-2.56,0.24,5.53,-50.67,-117.11,supine
-0.01,0,1,1.16,-2.5,0.24,5.53,-50.29,-116.61,supine
-0.01,0,1,1.16,-2.5,0.18,6.2,-49.95,-117.16,supine
-0.01,0,1,0.98,-2.5,0.18,5.82,-50.43,-116.54,supine
-0.01,0,1,1.04,-2.5,0.31,4.88,-50.1,-116.49,supine
-0.01,0,1,1.16,-2.44,0.24,5.59,-50.01,-116.89,supine
-0.01,0,1,0.98,-2.44,0.12,5.68,-49.99,-117.54,supine
-0.01,0,1,0.85,-2.38,0.31,6.03,-49.96,-116.8,supine
-0.01,0,1,0.98,-2.38,0.18,5.9,-50.16,-117.5,supine
-0.01,0,1,1.16,-2.62,0.12,5.52,-50.31,-117.09,supine
-0.01,0,1,1.04,-2.44,0.18,5.48,-50.5,-116.63,supine
-0.01,0,1,0.92,-2.44,0.12,5.63,-50.35,-117.2,supine
-0.01,0,1,0.98,-2.5,0.24,5.43,-50.49,-118.3,supine
-0.01,0,1,1.04,-2.5,0.12,5.66,-50.66,-117.54,supine
-0.01,0,1,0.92,-2.44,0.18,5.66,-50.57,-117.87,supine
-0.01,0,1,0.98,-2.44,0.18,6.05,-50.74,-115.69,supine
-0.01,0,1,0.85,-2.5,0.37,5.64,-50.11,-116.6,supine
-0.01,0,1,0.92,-2.44,0.24,5.64,-50.18,-117.93,supine
-0.01,0,1,0.92,-2.38,0.24,5.36,-50.7,-116.87,supine
-0.01,0,1,1.04,-2.56,0.24,5.6,-50.35,-116.66,supine
-0.01,0,1,0.92,-2.56,0.24,5.93,-50.98,-116.99,supine
-0.01,0,1,0.98,-2.32,0.12,5.86,-50.44,-117.91,supine
-0.01,0,1,0.85,-2.56,0.18,5.8,-50.34,-117.68,supine
-0.01,0,1,1.04,-2.62,0.18,5.59,-50.51,-117.59,supine
-0.01,0,1,0.98,-2.56,0.12,5.33,-50.38,-117.5,supine
-0.01,0,1,1.04,-2.62,0.24,6.05,-50.21,-117.41,supine
-0.01,0,1,0.98,-2.56,0.24,5.75,-50.28,-117.27,supine
-0.01,0,1,1.1,-2.44,0.18,5.76,-50.65,-117.3,supine
-0.01,0,1,0.92,-2.5,0.31,5.7,-50.33,-117.53,supine
-0.01,0,1,1.04,-2.56,0.18,6.12,-51.31,-116.89,supine
-0.01,0,1,0.98,-2.5,0.18,5.9,-50.51,-116.92,supine
-0.01,0,1,0.98,-2.44,0.24,5.69,-50.17,-117.44,supine
-0.01,0,1,1.04,-2.44,0.06,6.1,-50.45,-117.41,supine
-0.01,0,1,0.98,-2.5,0.12,6.27,-50.72,-117.04,supine
-0.01,0,1,0.98,-2.38,0.12,5.75,-50.74,-117.27,supine
-0.01,0,1,1.04,-2.56,0,5.71,-50.7,-117.8,supine
-0.01,0,1,1.1,-2.56,0.37,6.2,-50.54,-117.15,supine
-0.01,0,1,1.04,-2.44,0.12,6.16,-50.23,-117.16,supine
-0.01,0,1,0.92,-2.44,0.12,5.87,-49.9,-117.32,supine
-0.01,0,1,0.98,-2.44,0.31,5.99,-50.99,-117.66,supine
-0.01,0,1,1.16,-2.38,0.06,6.18,-50.89,-116.88,supine
-0.01,0,1,0.73,-2.5,0.18,6.15,-50.94,-117.19,supine
-0.01,0,1,0.73,-2.44,0.18,5.87,-50.79,-117.72,supine
-0.01,0,1,0.98,-2.56,0.18,5.52,-50.13,-117.29,supine
-0.01,0,1,0.98,-2.62,0.31,5.93,-50.31,-117.25,supine
-0.01,0,1,0.85,-2.44,0.18,5.73,-50.43,-117.63,supine
-0.01,0,1,1.04,-2.69,0.24,5.59,-50.1,-117.1,supine
-0.01,0,1,1.16,-2.69,0.24,6.21,-50.44,-116.66,supine
-0.01,0,1,0.85,-2.44,0.31,5.38,-50.52,-117.49,supine
-0.01,0,1,0.98,-2.56,0.12,6.09,-50.89,-117.11,supine
-0.01,0,1,1.1,-2.44,0.18,5.86,-50.01,-116.66,supine
-0.01,0,1,0.98,-2.5,0.12,5.53,-49.95,-116.98,supine
-0.01,0,1,1.16,-2.5,0.24,6.42,-49.94,-117.69,supine
-0.01,0,1,1.16,-2.62,0.06,5.59,-50.5,-116.48,supine
-0.01,0,1,0.98,-2.56,0.18,5.86,-50.02,-117.55,supine
-0.01,0,1,1.04,-2.62,0.12,5.63,-50.24,-116.63,supine
-0.01,0,1,1.22,-2.56,0.24,5.53,-50.24,-116.87,supine
-0.01,0,1,1.1,-2.5,0.18,6.14,-50.44,-117.58,supine
-0.01,0,1.01,1.22,-2.69,0.24,5.69,-50.63,-117.52,supine
-0.01,0,1.01,0.98,-2.62,0.18,5.96,-50.57,-117.52,supine
-0.01,0,1,1.22,-2.62,0.24,6.1,-50.51,-116.85,supine
-0.01,0,1,0.98,-2.56,0.24,6.05,-50.42,-117.02,supine
-0.01,0,1,0.85,-2.5,0.18,5.91,-49.94,-115.84,supine
-0.01,0,1,1.04,-2.62,0.18,5.26,-50.1,-116.1,supine
-0.01,0,1,0.98,-2.44,0.24,5.66,-50.82,-117.24,supine
-0.01,0,1,0.92,-2.5,0.12,5.76,-50.71,-116.71,supine
-0.01,0,1,1.04,-2.56,0.12,6.32,-50.6,-117.49,supine
-0.01,0,1,0.98,-2.56,0.37,5.83,-50.84,-115.58,supine
-0.01,0,1,1.04,-2.62,0.12,5.99,-49.6,-116.44,supine
-0.01,0,1,0.98,-2.56,0.12,5.99,-50.44,-117.04,supine
-0.01,0,1,1.1,-2.56,0.12,5.92,-50.32,-117.14,supine
-0.01,0,1,0.98,-2.56,0.18,5.65,-50.26,-116.72,supine
-0.01,0,1,1.1,-2.75,0.24,5.68,-50.4,-116.49,supine
-0.01,0,1,0.98,-2.5,0.24,5.86,-49.88,-116.25,supine
-0.01,0,1,0.98,-2.5,0.24,5.96,-50.33,-117.18,supine
-0.01,0,1,0.85,-2.5,0.24,6.13,-50.42,-116.39,supine
-0.01,0,1,1.04,-2.44,0.24,5.71,-50.27,-116.77,supine
-0.01,0,1,1.1,-2.5,0.12,5.47,-49.69,-116.65,supine
-0.01,0,1,1.04,-2.56,0.24,5.79,-50.02,-116.83,supine
-0.01,0,1,0.92,-2.5,0.18,5.64,-49.93,-116.33,supine
-0.01,0,1,0.98,-2.38,0.12,6.14,-49.9,-116.64,supine
-0.01,0,1,1.04,-2.62,0.31,5.77,-50.28,-117.71,supine
-0.01,0,1,1.04,-2.81,0.12,5.7,-50.05,-117.37,supine
-0.01,0,1,1.04,-2.5,0.24,5.94,-50.44,-117.59,supine
-0.01,0,1,1.04,-2.56,0.12,6.1,-49.71,-117.09,supine
-0.01,0,1,0.92,-2.62,0.24,5.54,-49.71,-116.2,supine
-0.01,0,1,1.1,-2.44,0.12,5.79,-50.33,-116.49,supine
-0.01,0,1,0.92,-2.56,0.06,5.22,-50.42,-117.87,supine
-0.01,0,1,0.92,-2.44,0.24,5.62,-50.27,-117.25,supine
-0.01,0,1,1.04,-2.56,0.18,5.57,-50.23,-116.28,supine
-0.01,0,1,0.85,-2.62,0,5.91,-50.46,-117.53,supine
-0.01,0,1,0.92,-2.56,0.12,5.7,-50.2,-117.46,supine
-0.01,0,1,0.98,-2.56,0.18,6.01,-50.1,-116.89,supine
-0.01,0,1,0.98,-2.56,0.06,5.3,-50.28,-116.61,supine
-0.01,0,1,0.98,-2.56,0.18,5.75,-49.9,-115.99,supine
-0.01,0,1,0.98,-2.56,0.12,5.4,-50.49,-116.53,supine
-0.01,0,1,1.1,-2.5,0.43,5.26,-49.48,-116.22,supine
-0.01,0,1,1.1,-2.56,0.18,5.33,-49.68,-117.3,supine
-0.01,0,1,1.16,-2.44,0.12,5.74,-50.07,-116.63,supine
-0.01,0,1,1.1,-2.44,0.24,5.41,-49.8,-116.65,supine
-0.01,0,1,0.85,-2.62,0.12,5.47,-49.87,-117.02,supine
-0.01,0,1,1.04,-2.69,0.43,5.38,-49.8,-117.3,supine
-0.01,0,1,1.04,-2.5,0.31,5.6,-49.68,-117.57,supine
-0.01,0,1,1.1,-2.62,0.31,4.9,-49.98,-117.49,supine
-0.01,0,1,1.1,-2.62,0.12,5.37,-49.88,-117.83,supine
-0.01,0,1,1.1,-2.5,0.37,5.07,-49.38,-118.13,supine
-0.01,0,1,1.04,-2.5,0.12,5.29,-49.61,-117.3,supine
-0.01,0,1,0.98,-2.56,0.18,5.3,-49.72,-116.94,supine
-0.01,0,1,0.98,-2.62,0.24,6.04,-49.4,-116.06,supine
-0.01,0,1,0.92,-2.62,0.18,5.81,-50.05,-117.94,supine
-0.01,0,1,0.79,-2.62,0,5.29,-49.82,-116.97,supine
-0.01,0,1,1.04,-2.62,0.24,5.59,-49.84,-117.22,supine
-0.01,0,1,0.98,-2.5,0.24,5.92,-50.26,-116.87,supine
-0.01,0,1,0.98,-2.69,0.24,5.57,-49.85,-118.13,supine
-0.01,0,1,0.85,-2.62,0.12,5.13,-49.73,-117.27,supine
-0.01,0,1,1.1,-2.62,0.12,5.54,-50,-116.08,supine
-0.01,0,1,0.79,-2.5,0.37,5.4,-49.67,-117.5,supine
-0.01,0,1,0.79,-2.56,0.12,5.58,-50.02,-116.33,supine
-0.01,0,1,0.85,-2.62,0.18,5.6,-50.02,-117.11,supine
-0.01,0,1,0.98,-2.69,0.24,5.36,-49.8,-116.54,supine
-0.01,0,1,1.04,-2.56,0.31,5.6,-49.87,-116.93,supine
-0.01,0,1,0.92,-2.69,0.31,5.58,-50.09,-116.47,supine
-0.01,0,1,1.04,-2.56,0.18,5.54,-50.06,-117.71,supine
-0.01,0,1,1.04,-2.56,0.12,5.59,-50.21,-117.94,supine
-0.01,0,1,0.92,-2.62,0.18,5.91,-49.34,-117.6,supine
-0.01,0,1,0.98,-2.56,0.18,5.74,-50.27,-116.56,supine
-0.01,0,1,0.92,-2.44,0.06,5.31,-50.72,-117.81,supine
-0.01,0,1,1.04,-2.44,0.18,5.69,-50.22,-118.66,supine
-0.01,0,1,0.92,-2.5,0.24,6.01,-50.66,-117.42,supine
-0.01,0,1,0.92,-2.56,0,5.59,-50.67,-117.16,supine
-0.01,0,1,0.85,-2.44,0.18,5.6,-49.88,-117.35,supine
-0.01,0,1,1.16,-2.69,0.18,5.66,-50.48,-116.83,supine
-0.01,0,1,0.98,-2.56,0.24,5.59,-50.42,-116.21,supine
-0.01,0,1,0.98,-2.56,0.12,5.32,-50.05,-116.83,supine
-0.01,0,1,0.98,-2.5,0.12,5.86,-50.2,-117.63,supine
-0.01,0,1,0.92,-2.5,0.18,5.54,-50.15,-118.02,supine
-0.01,0,1,0.98,-2.5,0.31,5.33,-50.89,-118.08,supine
-0.01,0,1,0.98,-2.5,0.18,5.76,-50.13,-117.26,supine
-0.01,0,1,0.98,-2.5,0.12,5.6,-50.15,-118.23,supine
-0.01,0,1,0.92,-2.32,0.18,5.48,-50.99,-117.09,supine
-0.01,0,1,0.98,-2.62,0.12,5.59,-50.13,-117.83,supine
-0.01,0,1,0.92,-2.56,0.12,5.63,-50.42,-117.58,supine
-0.01,0,1,1.16,-2.56,0.12,5.75,-50.24,-117.13,supine
-0.01,0,1,0.79,-2.44,0.12,6.36,-50.61,-116.75,supine
-0.01,0,1,1.16,-2.44,0.37,6.12,-50.55,-116.63,supine
-0.01,0,1,1.04,-2.56,0.12,6.24,-50.15,-117.42,supine
-0.01,0,1,0.92,-2.56,0.31,5.9,-50.21,-117.94,supine
-0.01,0,1,0.92,-2.75,0.12,5.62,-50.4,-117.6,supine
-0.01,0,1,1.1,-2.56,0.12,5.73,-50.51,-118.64,supine
-0.01,0,1,0.98,-2.44,0,5.91,-50.5,-116.81,supine
-0.01,0,1,1.04,-2.56,0.12,6.25,-50.74,-117.79,supine
-0.01,0,1,0.98,-2.56,0.18,6.19,-50.55,-116.75,supine
-0.01,0,1,0.92,-2.32,0.18,6.32,-50.35,-117.92,supine
-0.01,0,1,1.04,-2.62,0.31,6.25,-51.29,-116.56,supine
-0.01,0,1,0.85,-2.38,0.18,6.4,-50.57,-116.97,supine
-0.01,0,1,0.73,-2.56,0.24,6.19,-51.21,-116.81,supine
-0.01,0,1,0.98,-2.62,0.24,6.24,-51.2,-117.77,supine
-0.01,0,1,1.04,-2.5,0.31,6.46,-50.96,-117.02,supine
-0.01,0,1,1.04,-2.5,0.12,6.49,-50.55,-117.07,supine
-0.01,0,1,1.1,-2.56,0.12,6.41,-50.43,-115.91,supine
-0.01,0,1,1.04,-2.62,0.18,6.3,-50.71,-116.56,supine
-0.01,0,1,1.1,-2.56,0.12,6.08,-50.74,-117.33,supine
-0.01,0,1,0.98,-2.44,0.31,6.23,-50.39,-116.97,supine
-0.01,0,1,0.98,-2.44,0.24,6.25,-50.37,-116.13,supine
-0.01,0,1,1.04,-2.62,0.06,6.19,-50.46,-116.59,supine
-0.01,0,1,0.92,-2.5,0.24,5.8,-50.4,-117.91,supine
-0.01,0,1,1.16,-2.62,0.06,6.23,-50.43,-117.19,supine
-0.01,0,1,0.92,-2.62,0.24,6.05,-50.42,-118.32,supine
-0.01,0,1,0.92,-2.56,0.12,6.03,-50.62,-116.89,supine
-0.01,0,1,0.92,-2.56,0.12,6.4,-50.51,-116.81,supine
-0.01,0,1,0.92,-2.5,0.12,6.12,-50.78,-116.28,supine
-0.01,0,1,1.1,-2.56,0.12,5.65,-50.54,-117.86,supine
-0.01,0,1,0.92,-2.62,0.24,6.49,-50.42,-117.42,supine
-0.01,0,1,0.92,-2.5,0.18,6.16,-50.16,-117.93,supine
-0.01,0,1,1.1,-2.44,0.18,6.32,-49.93,-117.5,supine
-0.01,0,1,0.92,-2.62,0.18,6.52,-50.54,-117.13,supine
-0.01,0,1,0.98,-2.62,0.18,6.13,-50.24,-117.86,supine
-0.01,0,1,1.16,-2.69,0.18,6.16,-50.54,-117.6,supine
-0.01,0,1,0.98,-2.56,0.24,6.27,-50.38,-116.89,supine
-0.01,0,1,1.1,-2.62,0.18,5.75,-50,-118.36,supine
-0.01,0,1,0.98,-2.56,0.06,6.21,-50.26,-118.04,supine
-0.01,0,1,0.98,-2.5,0.18,5.85,-50.72,-116.97,supine
-0.01,0,1,1.04,-2.5,0.18,6.13,-50.65,-116.98,supine
-0.01,0,1,0.92,-2.62,0.18,5.46,-50.43,-116.97,supine
-0.01,0,1,0.98,-2.32,0.18,5.58,-49.79,-117.03,supine
-0.01,0,1,1.1,-2.44,0.12,5.8,-49.57,-117.33,supine
-0.01,0,1,0.85,-2.5,0.12,5.74,-50.39,-117.15,supine
-0.01,0,1,0.98,-2.56,0.12,6.21,-50.35,-116.91,supine
-0.01,0,1,1.16,-2.44,0.24,5.85,-50.2,-116.28,supine
-0.01,0,1,1.16,-2.62,0.18,5.79,-50.31,-116.88,supine
-0.01,0,1,1.1,-2.5,0.12,5.53,-50.27,-117.49,supine
-0.01,0,1,1.1,-2.44,0.18,6.05,-50.48,-116.74,supine
-0.01,0,1,1.16,-2.69,0.12,6.08,-50.81,-116.33,supine
-0.01,0,1,0.98,-2.44,0.31,6.09,-50.59,-116.85,supine
-0.01,0,1,1.16,-2.56,0.18,5.87,-50.29,-117.35,supine
-0.01,0,1,1.04,-2.62,0.12,5.73,-50.31,-115.94,supine
-0.01,0,1,1.04,-2.69,0.24,5.83,-50.4,-116.89,supine
-0.01,0,1,1.04,-2.44,0.24,5.69,-50.24,-117.99,supine
-0.01,0,1,1.1,-2.5,0.31,5.99,-50.87,-117.22,supine
-0.01,0,1,0.92,-2.62,0.31,6.12,-50.62,-116.64,supine
-0.01,0,1,1.04,-2.56,0.12,5.99,-50.29,-116.81,supine
-0.01,0,1,1.1,-2.62,0.24,5.82,-50.46,-117.75,supine
-0.01,0,1,1.1,-2.56,0.18,6.13,-50.28,-116.16,supine
-0.01,0,1,0.92,-2.56,0.18,5.96,-50.37,-117.2,supine
-0.01,0,1,0.98,-2.38,0.12,5.42,-50.81,-116.96,supine
-0.01,0,1,1.04,-2.5,0.31,5.7,-50.73,-117,supine
-0.01,0,1,0.98,-2.56,0.18,5.52,-50.13,-117.49,supine
-0.01,0,1,0.98,-2.38,0.18,5.87,-50.18,-117.43,supine
-0.01,0,1,1.22,-2.56,0.12,5.68,-50.13,-117.32,supine
-0.01,0,1,0.92,-2.38,0.18,5.86,-50.29,-116.71,supine
-0.01,0,1,0.98,-2.69,0.24,5.59,-50.18,-117.24,supine
-0.01,0,1,0.98,-2.56,0.24,5.75,-50.13,-115.84,supine
-0.01,0,1,0.92,-2.56,0.18,5.53,-50.1,-115.92,supine
-0.01,0,1,1.1,-2.44,0.18,5.41,-50.21,-117.04,supine
-0.01,0,1,1.1,-2.5,0.18,5.58,-50.31,-116.97,supine
-0.01,0,1,0.92,-2.56,0.18,5.6,-49.98,-116.78,supine
-0.01,0,1,0.98,-2.38,0.31,5.42,-50.15,-116.35,supine
-0.01,0,1,1.04,-2.5,0.24,5.62,-50.18,-115.81,supine
-0.01,0,1,1.22,-2.44,0.37,5.48,-49.82,-117.07,supine
-0.01,0,1.01,1.04,-2.62,0.12,5.42,-50.59,-116.2,supine
-0.01,0,1,1.04,-2.5,0.18,6.23,-50.27,-116.41,supine
-0.01,0,1,1.04,-2.44,0.24,5.71,-49.66,-116.63,supine
-0.01,0,1,0.98,-2.56,0.18,5.57,-50.13,-116.6,supine
-0.01,0,1,0.98,-2.44,0.24,5.26,-50.33,-117.07,supine
-0.01,0,1,1.04,-2.44,0.24,5.7,-50.44,-116.54,supine
-0.01,0,1,1.04,-2.44,0.31,5.77,-50.83,-116.53,supine
-0.01,0,1,0.92,-2.5,0.12,5.87,-50.01,-116.31,supine
-0.01,0,1,0.92,-2.44,0.31,5.42,-50.18,-116.37,supine
-0.01,0,1,0.98,-2.5,0.18,5.88,-50.68,-115.05,supine
-0.01,0,1,1.16,-2.44,0.18,5.33,-50.54,-116.42,supine
-0.01,0,1,1.16,-2.56,0.37,5.33,-50.06,-116.36,supine
-0.01,0,1,1.04,-2.32,0.31,5.79,-50.67,-117.42,supine
-0.01,0,1,0.98,-2.62,0.12,5.94,-50.28,-116.5,supine
-0.01,0,1,0.92,-2.44,0.12,5.41,-49.98,-116.38,supine
-0.01,0,1,1.04,-2.44,0.24,5.31,-50.33,-116.63,supine
-0.01,0,1,0.92,-2.5,0.12,5.18,-50.18,-116.5,supine
-0.01,0,1,0.98,-2.44,0.18,5.36,-50.44,-116.61,supine
-0.01,0,1,1.1,-2.5,0.24,5.38,-49.94,-115.17,supine
-0.01,0,1.01,0.98,-2.5,0.12,5.18,-50.34,-117.15,supine
-0.01,0,1,1.04,-2.44,0.12,6.23,-50.43,-117.65,supine
-0.01,0,1,1.1,-2.5,0.18,5.99,-50.37,-117.18,supine
-0.01,0,1,1.16,-2.69,0.31,5.52,-50.45,-116.7,supine
-0.01,0,1,0.92,-2.32,-0.12,5.43,-49.44,-116.89,supine
-0.01,0,1,0.92,-2.69,0.31,5.35,-49.26,-117.31,supine
-0.01,0,1,0.98,-2.5,0.12,5.47,-50.02,-117.66,supine
-0.01,0,1,0.98,-2.62,0.12,5.33,-50.2,-116.6,supine
-0.01,0,1,0.98,-2.38,0.31,5.41,-50.15,-117.14,supine
-0.01,0,1,1.16,-2.44,0.37,5.41,-50.2,-115.87,supine
-0.01,0,1,0.92,-2.62,0.12,5.68,-49.68,-117.25,supine
-0.01,0,1,1.1,-2.5,0.12,5.6,-50.35,-116.42,supine
-0.01,0,1,1.16,-2.56,0.24,5.42,-50.06,-116.92,supine
-0.01,0,1,1.04,-2.62,0.31,5.32,-50.37,-116.46,supine
-0.01,0,1,1.04,-2.62,0.18,4.97,-50.33,-116.88,supine
-0.01,0,1,1.16,-2.44,0.31,5.35,-50.23,-117.58,supine
-0.01,0,1,1.04,-2.62,0.18,5.86,-50.18,-117.11,supine
-0.01,0,1,1.1,-2.38,0.12,5.25,-50.04,-117.82,supine
-0.01,0,1,0.98,-2.5,0.24,5.59,-50.51,-116.31,supine
-0.01,0,1,1.04,-2.38,0.37,5.51,-50.45,-117.93,supine
-0.01,0,1,1.04,-2.44,0.24,5.24,-50.34,-117.66,supine
-0.01,0,1,0.98,-2.56,0.31,4.75,-50.2,-116.82,supine
-0.01,0,1,1.04,-2.62,0.31,5.22,-50.2,-117.44,supine
-0.01,0,1,0.98,-2.56,0.18,5.21,-49.65,-117.03,supine
-0.01,0,1,1.1,-2.56,0.18,5.42,-50.29,-117.65,supine
-0.01,0,1,1.22,-2.62,0.24,5.21,-50.59,-116.49,supine
-0.01,0,1,0.92,-2.44,0.24,5.68,-50.17,-117.41,supine
-0.01,0,1,1.04,-2.5,0.31,5.83,-50.72,-116.43,supine
-0.01,0,1,0.92,-2.5,0.12,5.25,-50.31,-117.09,supine
-0.01,0,1,0.92,-2.56,0.18,5.26,-50.49,-118.14,supine
-0.01,0,1,0.98,-2.5,0.31,5.29,-50.37,-117.53,supine
-0.01,0,1,1.04,-2.44,0.18,5.43,-50.32,-117.61,supine
-0.01,0,1,1.16,-2.5,0.06,5.22,-50.7,-116.59,supine
-0.01,0,1,1.16,-2.44,0.31,5.04,-50.2,-117.63,supine
-0.01,0,1,0.98,-2.56,0.18,5.4,-50.15,-116.72,supine
-0.01,0,1,0.92,-2.5,0.18,4.86,-50.92,-117.41,supine
-0.01,0,1,0.92,-2.69,0.31,5.62,-50.29,-117.11,supine
-0.01,0,1,0.98,-2.5,0.12,5.21,-50.42,-117.13,supine
-0.01,0,1,1.04,-2.56,0.18,5.6,-50.39,-116.71,supine
-0.01,0,1,0.98,-2.56,0.24,5.32,-50.44,-115.95,supine
-0.01,0,1,0.98,-2.44,0.18,5.48,-50.27,-118.59,supine
-0.01,0,1,0.98,-2.56,0.31,5.63,-50.57,-116.25,supine
-0.01,0,1,0.98,-2.69,0.31,5.37,-50.62,-117.16,supine
-0.01,0,1,1.04,-2.44,0.12,5.66,-50.32,-117.63,supine
-0.01,0,1,0.92,-2.38,0.12,6.05,-50.24,-116.58,supine
-0.01,0,1,0.98,-2.69,0,5.62,-50.4,-116.82,supine
-0.01,0,1,0.92,-2.56,0.31,5.49,-50.52,-116.58,supine
-0.01,0,1,1.04,-2.69,0.24,5.38,-50.46,-115.94,supine
-0.01,0,1,0.98,-2.62,0.24,5.32,-50.15,-116.81,supine
-0.01,0,1,1.16,-2.5,0.18,5.26,-50.43,-116.42,supine
-0.01,0,1,1.1,-2.5,0.06,5.02,-49.88,-116.78,supine
-0.01,0,1,1.1,-2.5,0.24,5.66,-50.17,-116.77,supine
-0.01,0,1,0.98,-2.5,0.24,5.59,-50.18,-115.97,supine
-0.01,0,1,0.92,-2.44,0.18,5.83,-50.1,-116.49,supine
-0.01,0,1,1.04,-2.62,0.18,5.65,-50.07,-116.46,supine
-0.01,0,1,1.04,-2.32,0.18,5.62,-50.12,-117.35,supine
-0.01,0,1,0.92,-2.44,0.24,5.49,-50,-116.64,supine
-0.01,0,1,1.1,-2.38,0.31,5.19,-50.63,-117.58,supine
-0.01,0,1,0.85,-2.56,0.06,5.76,-49.88,-116.96,supine
-0.01,0,1,1.04,-2.44,0.06,5.36,-50.16,-117.2,supine
-0.01,0,1,0.98,-2.32,0.18,5.91,-50.1,-116.78,supine
-0.01,0,1,1.04,-2.5,0.12,5.47,-50.22,-117.04,supine
-0.01,0,1,0.92,-2.44,0.31,5.58,-50.43,-116.54,supine
-0.01,0,1,1.1,-2.62,0.18,5.59,-50.09,-116.48,supine
-0.01,0,1,1.1,-2.69,0.18,5.9,-50.39,-116.41,supine
-0.01,0,1,0.73,-2.44,0.24,5.24,-50.1,-116.78,supine
-0.01,0,1,0.98,-2.38,0.31,5.32,-50.39,-116.05,supine
-0.01,0,1,0.92,-2.5,0.24,5.82,-50.73,-116.44,supine
-0.01,0,1,0.98,-2.62,0.24,5.3,-50.01,-116.47,supine
-0.01,0,1,1.16,-2.56,0.18,5.57,-50.42,-116.7,supine
-0.01,0,1,1.22,-2.56,0.24,5.52,-50.06,-116.91,supine
-0.01,0,1,0.98,-2.5,0.18,5.93,-50.51,-116.2,supine
-0.01,0,1,1.1,-2.56,0.24,5.09,-50.35,-116.72,supine
-0.01,0,1,1.1,-2.62,0.06,5.44,-50.44,-117.14,supine
-0.01,0,1,1.1,-2.5,0.18,5.94,-50.17,-117.7,supine
-0.01,0,1,0.92,-2.5,0.24,5.47,-50.2,-115.98,supine
-0.01,0,1,1.22,-2.56,0.24,5.76,-49.98,-117.81,supine
-0.01,0,1,0.98,-2.44,0.12,5.43,-49.79,-116.52,supine
-0.01,0,1,0.98,-2.56,0.31,5.83,-50.85,-116.72,supine
-0.01,0,1,0.98,-2.5,0.31,5.88,-50.52,-116.83,supine
-0.01,0,1,0.98,-2.38,0.24,5.37,-50.59,-116.3,supine
-0.01,0,1,1.1,-2.56,0.31,5.31,-50.33,-117.86,supine
-0.01,0,1,1.16,-2.5,0.37,4.97,-50.37,-117.04,supine
-0.01,0,1,1.04,-2.5,0.31,5.59,-50.23,-117.33,supine
-0.01,0,1,0.98,-2.56,0.18,5.7,-49.95,-117.87,supine
-0.01,0,1,0.92,-2.62,0.12,5.75,-50.2,-117.05,supine
-0.01,0,1,1.04,-2.56,0.31,5.54,-50.11,-118.02,supine
-0.01,0,1,1.1,-2.62,0.18,5.77,-50.15,-117.22,supine
-0.01,0,1,0.98,-2.56,0.31,5.75,-50.33,-118.25,supine
-0.01,0,1,1.1,-2.38,0.24,6.29,-50.7,-116.81,supine
-0.01,0,1,1.16,-2.5,0.18,6.07,-50.82,-116.97,supine
-0.01,0,1,1.1,-2.5,0.12,5.08,-50.63,-117.16,supine
-0.01,0,1,1.04,-2.5,0.18,5.73,-50.54,-115.75,supine
-0.01,0,1,1.04,-2.56,0.18,5.82,-50.32,-117.09,supine
-0.01,0,1,1.04,-2.5,0.24,6.04,-50.56,-117.76,supine
-0.01,0,1,1.04,-2.56,0.24,5.53,-50.31,-116.02,supine
-0.01,0,1,0.92,-2.56,0.24,5.36,-50.43,-117.22,supine
-0.01,0,1,1.16,-2.5,0.06,5.52,-50.17,-116.74,supine
-0.01,0,1,1.1,-2.26,0.24,6.49,-50.74,-117.37,supine
-0.01,0,1,1.16,-2.56,0.31,5.31,-50.59,-116.94,supine
-0.01,0,1,1.1,-2.32,0.18,6.32,-50.48,-116.59,supine
-0.01,0,1,1.04,-2.38,0.31,5.82,-50.01,-117.09,supine
-0.01,0,1,1.1,-2.32,0.12,5.68,-50.73,-116.72,supine
-0.01,0,1,1.1,-2.44,0.31,5.65,-50.31,-116.25,supine
-0.01,0,1,1.1,-2.56,0.37,5.52,-50.2,-118.13,supine
