ax,ay,az,gx,gy,gz,mx,my,mz,label
-1,-0.04,0.05,-1.71,-1.65,0.43,-57.18,-43.98,-82.45,straight
-1,-0.04,0.06,-1.16,-2.87,1.53,-56.59,-44.24,-82.45,straight
-1.01,-0.04,0.05,2.08,-3.05,2.56,-57.17,-43.47,-82.59,straight
-1,-0.05,0.05,2.56,-2.56,2.93,-57.13,-43.75,-81.3,straight
-1,-0.05,0.05,2.62,-2.93,1.04,-57.62,-43.63,-82.24,straight
-1,-0.05,0.05,0.43,-2.81,0.92,-57.39,-43.51,-81.92,straight
-1,-0.05,0.05,2.32,-2.32,-0.12,-57.19,-43.29,-82.06,straight
-1,-0.05,0.05,-0.06,-2.62,-0.55,-56.97,-43.2,-81.65,straight
-1,-0.05,0.05,0.85,-2.5,-1.28,-57.29,-43.46,-82.34,straight
-1.01,-0.04,0.05,-0.31,-2.75,-1.1,-57.43,-43.25,-82.01,straight
-1,-0.04,0.05,0.43,-1.53,0.55,-56.7,-43.4,-81.63,straight
-1,-0.05,0.05,0.37,-1.65,0,-56.59,-43.71,-81.91,straight
-1,-0.05,0.05,0.49,-2.44,-0.24,-56.87,-43.92,-82.36,straight
-1,-0.04,0.05,0.73,-1.28,0.12,-56.63,-43.54,-82.7,straight
-1,-0.05,0.05,0.85,-2.32,0,-56.56,-43.64,-81.3,straight
-1.01,-0.04,0.05,1.28,-2.62,-0.18,-56.88,-43.85,-82.29,straight
-1,-0.04,0.05,0.24,-1.53,-0.24,-56.62,-43.19,-81.53,straight
-1,-0.04,0.05,1.22,-2.26,-0.18,-56.8,-43.81,-81.53,straight
-1,-0.04,0.05,0.49,-2.62,0.98,-57.39,-44.19,-82.01,straight
-1,-0.05,0.05,2.44,-2.01,0.61,-56.8,-43.7,-81.73,straight
-1,-0.05,0.05,-1.28,-2.99,-1.28,-57.18,-43.66,-82.02,straight
-1,-0.04,0.05,0.06,-2.5,-0.37,-56.9,-43.29,-81.98,straight
-1,-0.04,0.05,1.65,-0.98,1.04,-57.12,-43.52,-81.64,straight
-1,-0.04,0.06,0.79,-1.95,0.85,-56.96,-43.42,-81.88,straight
-1,-0.04,0.05,0.85,-3.78,0.61,-57.46,-43.98,-82.01,straight
-1.01,-0.04,0.05,2.38,-1.65,2.38,-56.88,-43.77,-81.64,straight
-1,-0.05,0.05,-0.55,-1.46,0.85,-56.87,-43.69,-82.41,straight
-1,-0.05,0.05,0.12,-1.04,-2.75,-56.74,-43.77,-82.12,straight
-1,-0.04,0.06,-5.19,-0.06,-3.23,-56.67,-44.02,-81.47,straight
-1,-0.03,0.06,-0.37,-1.16,-2.75,-56.6,-44.09,-82.28,straight
-1,-0.03,0.06,1.22,-2.87,2.32,-56.57,-44.24,-81.96,straight
-1,-0.04,0.06,3.42,-2.5,5.31,-56.71,-43.51,-81.26,straight
-1,-0.06,0.06,1.95,-2.87,3.66,-57.18,-43.75,-81.27,straight
-1,-0.05,0.06,2.2,-2.14,1.77,-56.82,-43.24,-81.53,straight
-1,-0.05,0.06,1.28,-2.26,0,-56.96,-43.52,-82.19,straight
-1,-0.05,0.06,0.61,-1.71,1.22,-57.12,-43.15,-83.45,straight
-1,-0.05,0.06,1.77,-2.08,2.01,-56.59,-43.3,-81.84,straight
-1,-0.05,0.06,1.46,-2.26,0.37,-56.64,-42.82,-83.36,straight
-1,-0.05,0.06,-1.65,-1.95,0.31,-57.17,-43.18,-82.57,straight
-1,-0.05,0.06,1.83,-3.11,-0.92,-56.93,-42.97,-82.07,straight
-1,-0.05,0.07,0.85,-2.5,0.37,-57.4,-43.25,-81.3,straight
-1,-0.05,0.06,0.37,-2.38,1.46,-56.91,-42.92,-82.25,straight
-1,-0.05,0.06,2.08,-3.97,-0.18,-56.7,-43.52,-82.19,straight
-1,-0.05,0.06,-0.61,-3.6,0.61,-56.49,-43.36,-82.26,straight
-1,-0.05,0.06,2.69,-1.77,-0.61,-56.64,-43.2,-81.45,straight
-1,-0.05,0.06,-1.04,-2.81,-0.06,-56.76,-43.3,-81.71,straight
-1,-0.05,0.06,1.04,-2.81,1.28,-56.74,-43.13,-82.45,straight
-1,-0.05,0.06,1.71,-3.85,0.37,-57.17,-43.01,-81.98,straight
-1,-0.05,0.06,0.61,-3.17,0.37,-56.73,-42.92,-82.29,straight
-1,-0.05,0.06,-0.18,-3.42,0.18,-56.96,-43.4,-81.68,straight
-1,-0.05,0.06,0.24,-2.62,0.18,-57.04,-42.68,-81.62,straight
-1,-0.05,0.05,0.92,-2.56,0.18,-56.8,-43.21,-81.37,straight
-1,-0.05,0.06,0.12,-3.36,0,-56.65,-42.85,-81.73,straight
-1,-0.05,0.05,1.4,-5.13,-0.73,-57.15,-42.86,-81.6,straight
-1.01,-0.05,0.05,1.46,-3.54,0.73,-57.01,-43.12,-82.5,straight
-1,-0.05,0.05,1.1,-2.32,1.22,-56.99,-43.31,-81.53,straight
-1,-0.06,0.05,-0.18,-3.3,-0.31,-57.75,-42.8,-80.9,straight
-1,-0.05,0.05,0.06,-2.5,-2.08,-57.71,-43.1,-81.51,straight
-1,-0.05,0.05,1.53,-2.26,-1.46,-57.32,-43.87,-80.19,straight
-1,-0.05,0.05,1.16,-2.44,0.31,-57.12,-42.65,-80.71,straight
-1,-0.05,0.05,0.67,-2.08,0.49,-57.67,-43.29,-79.92,straight
-1,-0.05,0.05,0.85,-2.26,-0.12,-56.95,-43.6,-80.33,straight
-1,-0.05,0.05,1.59,-2.62,-1.46,-56.62,-43.55,-80.22,straight
-1,-0.05,0.05,0.37,-1.83,-1.77,-56.69,-44.14,-80.96,straight
-1,-0.04,0.05,-0.67,-1.65,-1.53,-57.4,-44.2,-81.76,straight
-1,-0.04,0.05,-0.49,-0.98,-0.73,-57.24,-43.91,-80.41,straight
-1.01,-0.04,0.06,0.18,-1.59,0.61,-56.57,-43.6,-81.26,straight
-1,-0.04,0.05,2.62,-3.36,1.22,-57.17,-43.96,-82.01,straight
-1,-0.04,0.05,1.22,-2.44,2.56,-57.04,-43.65,-81.16,straight
-1,-0.05,0.06,2.01,-1.65,0.73,-56.85,-43.62,-81.87,straight
-1,-0.04,0.05,2.75,-3.6,-0.18,-56.82,-43.43,-80.86,straight
-1,-0.05,0.05,1.89,-3.23,0.92,-56.79,-43.38,-80.77,straight
-1,-0.05,0.06,-0.06,-2.93,-0.92,-56.98,-43.26,-81.41,straight
-1,-0.04,0.05,1.71,-2.99,-2.2,-56.8,-43.59,-80.27,straight
-1,-0.04,0.05,0.67,-2.38,-1.34,-56.91,-44.14,-80.46,straight
-1,-0.04,0.05,0.43,-2.99,-0.24,-56.87,-43.91,-81.36,straight
-1,-0.04,0.05,1.22,-4.15,-1.83,-56.82,-44.76,-81.42,straight
-1,-0.03,0.05,1.04,-4.94,-2.69,-56.82,-45.1,-82.21,straight
-1.01,-0.03,0.05,0.55,-2.99,-0.18,-57.23,-44.51,-80.4,straight
-1,-0.04,0.05,1.34,-4.33,-1.65,-57.14,-44.57,-80.31,straight
-1.01,-0.03,0.04,3.23,-4.52,-4.09,-56.69,-45.19,-81.69,straight
-1,-0.03,0.05,-1.46,-3.05,-3.91,-56.92,-45.13,-80.77,straight
-1.01,-0.01,0.04,3.05,-3.17,-2.62,-57.2,-45.32,-79.99,straight
-1.01,-0.02,0.04,1.65,-1.77,1.59,-57.14,-45.17,-80.37,straight
-1,-0.03,0.04,1.95,-1.28,1.89,-56.81,-45.26,-80.99,straight
-1.01,-0.03,0.04,1.53,-2.5,-0.92,-56.74,-45.43,-80.9,straight
-1.01,-0.02,0.04,-1.4,-2.2,1.1,-56.59,-45.06,-81.47,straight
-1.01,-0.02,0.04,1.71,-1.89,3.97,-56.57,-45.36,-80.49,straight
-1,-0.03,0.04,1.65,-2.32,2.99,-57.21,-44.69,-80.66,straight
-1,-0.03,0.04,0.24,-3.48,-1.77,-56.98,-45.18,-80.82,straight
-1,-0.03,0.04,0.37,-3.23,-3.78,-56.86,-45.24,-80.85,straight
-1.01,-0.02,0.04,0.73,-1.4,-0.31,-57.09,-46.03,-80.97,straight
-1,-0.02,0.04,1.22,-1.65,0.37,-57.64,-45.91,-80.37,straight
-1,-0.02,0.04,0.92,-3.11,0.49,-57.07,-46,-80.63,straight
-1,-0.02,0.04,-0.24,-1.4,0.55,-57.91,-46.15,-80.8,straight
-1,-0.02,0.04,0.92,-2.14,0.12,-57.02,-45.53,-80.57,straight
-1.01,-0.02,0.04,0.85,-2.81,0.98,-57.31,-45.68,-81.07,straight
-1,-0.03,0.04,1.65,-2.44,1.04,-57.2,-45.8,-80.44,straight
-1.01,-0.02,0.04,0.06,-4.21,-1.65,-57.06,-45.64,-80.92,straight
-1.01,-0.02,0.04,0.98,-2.75,0.55,-57.29,-45.36,-80.24,straight
-1,-0.02,0.04,2.62,-3.3,0.67,-57.06,-45.81,-80.27,straight
-1,-0.02,0.04,0.92,-3.91,-0.12,-57.14,-45.02,-81.09,straight
-1,-0.02,0.04,0.92,-2.32,0.18,-57.18,-45.5,-80.49,straight
-1,-0.02,0.03,0.92,-3.42,-0.18,-57.18,-45.39,-80.24,straight
-1.01,-0.02,0.04,1.16,-3.85,0.24,-56.74,-45.58,-80.29,straight
-1,-0.02,0.03,0.98,-3.05,0.18,-56.65,-46,-80.37,straight
-1,-0.02,0.04,0.92,-2.38,0.24,-57.03,-45.58,-78.97,straight
-1,-0.02,0.04,0.92,-3.3,0.31,-56.86,-45.92,-80.53,straight
-1,-0.02,0.03,0.92,-2.56,0.43,-56.65,-45.5,-80.42,straight
-1,-0.02,0.03,0.92,-1.95,0.24,-56.93,-45.41,-80.76,straight
-1.01,-0.02,0.04,1.04,-3.11,0.37,-56.81,-45.64,-80.98,straight
-1.01,-0.02,0.03,1.16,-4.82,0.37,-57.17,-46.02,-80.2,straight
-1.01,-0.02,0.03,1.1,-3.17,0.43,-56.76,-46.14,-79.77,straight
-1.01,-0.02,0.03,0.98,-2.38,0.43,-57.3,-45.35,-79.83,straight
-1,-0.02,0.03,2.99,-2.99,0.37,-56.62,-45.46,-79.9,straight
-1.01,-0.02,0.03,2.99,-1.89,0.49,-56.74,-45.89,-80.48,straight
-1.01,-0.02,0.03,0.06,-1.83,1.4,-57.32,-45.67,-79.9,straight
-1.01,-0.02,0.03,0.85,-1.95,0.85,-56.87,-45.36,-79.6,straight
-1.01,-0.02,0.03,2.01,-2.26,1.16,-56.97,-45.65,-81.43,straight
-1,-0.03,0.03,1.34,-2.01,1.53,-56.77,-44.81,-80.69,straight
-1,-0.03,0.03,0.31,-1.22,0.85,-56.76,-45.04,-80.14,straight
-1,-0.03,0.04,0,-0.67,0.37,-57.3,-44.79,-79.47,straight
-1,-0.02,0.04,1.28,-2.01,-0.43,-56.82,-44.85,-81.38,straight
-1.01,-0.02,0.03,0.92,-2.75,2.01,-56.99,-45.37,-80.99,straight
-1.01,-0.03,0.03,1.77,-1.71,4.64,-57.01,-45.09,-79.36,straight
-1,-0.04,0.04,2.69,-1.59,4.52,-56.97,-44.95,-79.24,straight
-1,-0.04,0.04,2.62,-3.42,2.5,-56.77,-44.14,-80.97,straight
-1,-0.04,0.03,2.08,-4.46,0.18,-56.57,-44.23,-81.07,straight
-1.01,-0.04,0.03,0.85,-1.95,0.06,-56.81,-44.13,-80.79,straight
-1.01,-0.04,0.04,0.24,-2.56,0,-56.82,-43.66,-80,straight
-1.01,-0.04,0.03,0.61,-3.48,2.38,-56.74,-43.75,-79.59,straight
-1,-0.04,0.03,-0.31,-2.08,5.13,-57.09,-43.08,-80.97,straight
-1,-0.05,0.04,2.01,-2.26,4.15,-57.12,-43.23,-80.44,straight
-1.01,-0.05,0.01,3.85,-4.21,-4.39,-57.1,-42.99,-80.22,straight
-1,-0.04,0.03,0.55,-3.6,-3.17,-57.42,-43.7,-80.26,straight
-1.01,-0.04,0.03,2.32,-3.05,0.18,-57.4,-43.76,-80.16,straight
-1.01,-0.04,0.03,0.67,-3.91,0.43,-56.57,-43.44,-80.52,straight
-1,-0.04,0.03,-0.37,-3.05,0.18,-56.96,-43.44,-80.31,straight
-1,-0.04,0.03,2.81,-2.81,0.55,-57.18,-43.74,-80.71,straight
-1,-0.04,0.03,1.59,-3.72,0.31,-56.99,-43.07,-80.47,straight
-1,-0.04,0.02,1.34,-2.62,0.31,-57.32,-43.33,-80.24,straight
-1,-0.04,0.02,0.43,-2.5,0.24,-56.65,-44.1,-80.54,straight
-1.01,-0.04,0.02,2.62,-2.32,0.43,-57.23,-44.1,-79.47,straight
-1,-0.04,0.02,1.95,-2.26,0.24,-57.14,-44.18,-80.21,straight
-1,-0.04,0.02,2.08,-2.38,0.24,-57.32,-44.03,-80.32,straight
-1,-0.04,0.02,1.46,-2.2,0.18,-57.12,-44.18,-80.38,straight
-1,-0.04,0.03,0.61,-1.95,0.18,-57.04,-44.06,-81.23,straight
-1,-0.04,0.03,0.98,-2.08,0.24,-56.73,-44.15,-80.71,straight
-1,-0.04,0.02,0.24,-1.89,0.18,-56.9,-43.77,-81.29,straight
-1.01,-0.04,0.02,0.12,0.31,-0.06,-56.93,-43.92,-81.15,straight
-1,-0.04,0.03,-2.2,1.77,-0.49,-57.06,-43.97,-80.86,straight
-1,-0.04,0.04,-3.17,-1.16,-0.85,-56.98,-43.75,-80.31,straight
-1,-0.04,0.04,3.54,-2.32,0.49,-56.58,-43.46,-80.64,straight
-1,-0.04,0.03,2.14,-4.88,0.24,-57.79,-44.17,-80.8,straight
-1.01,-0.03,0.04,4.7,-4.33,0.43,-57.62,-43.6,-79.16,straight
-1.01,-0.04,0.02,8.18,-5.13,0.67,-56.81,-43.92,-80.49,straight
-1.01,-0.04,0,0.79,-4.94,0.43,-57.5,-44.04,-81.48,straight
-1,-0.04,0.02,-4.52,-4.21,0.06,-56.99,-44.1,-80.36,straight
-1,-0.04,0.02,4.03,-2.38,0.55,-57.25,-43.87,-81.24,straight
-1,-0.04,0.02,2.62,-2.62,0.12,-57.46,-43.63,-80.77,straight
-1,-0.04,0.02,-1.34,-2.38,0.43,-57.39,-43.99,-80.13,straight
-1.01,-0.04,0.03,-0.79,-2.32,0.12,-56.99,-43.73,-80.81,straight
-1,-0.04,0.02,-0.37,-1.95,0.24,-57.06,-44.17,-79.28,straight
-1,-0.04,0.02,0.92,0.18,0,-57.1,-44.25,-81.02,straight
-1,-0.04,0.03,0.24,4.09,-0.12,-57.18,-43.92,-80.64,straight
-1,-0.04,0.04,1.4,5.55,0,-57.4,-43.86,-82.07,straight
-1,-0.04,0.04,-0.55,-0.85,0.06,-57.31,-43.93,-80.97,straight
-1,-0.04,0.04,2.08,-5.49,0.37,-57.47,-44.23,-81.57,straight
-1.01,-0.04,0.03,2.5,-2.26,0.43,-56.54,-44.2,-80.27,straight
-1,-0.04,0.04,-3.05,2.38,0,-56.87,-44.27,-80.55,straight
-1,-0.04,0.05,-2.62,2.62,0.12,-56.98,-44.17,-81.36,straight
-1,-0.04,0.06,0.18,-0.24,0.06,-56.93,-43.97,-81.46,straight
-1,-0.04,0.05,1.83,-6.53,0.12,-56.51,-43.3,-81.05,straight
-1.01,-0.04,0.03,5.49,-5.74,0.61,-57.7,-44.45,-80.76,straight
-1.01,-0.04,0.03,-4.88,-1.89,0,-57.03,-44.06,-81.59,straight
-1,-0.04,0.05,-2.5,3.54,-0.12,-56.98,-43.55,-81.04,straight
-1,-0.04,0.05,-0.79,3.23,-0.49,-57.43,-43.49,-81.05,straight
-1,-0.04,0.07,4.7,0.31,0.49,-56.76,-43.59,-81.64,straight
-1,-0.04,0.05,8.73,-2.81,0.61,-56.87,-43.59,-81.48,straight
-1,-0.04,0.05,0.55,-2.69,0.31,-56.88,-43.41,-80.9,straight
-1,-0.04,0.07,-4.76,-2.99,0.12,-57.29,-43.75,-81.84,straight
-1,-0.04,0.06,0.24,-1.59,0.37,-56.91,-42.83,-80.96,straight
-1,-0.04,0.08,6.59,-0.61,0.31,-56.87,-43.85,-81.49,straight
-1,-0.04,0.07,-6.96,-1.04,-0.24,-56.75,-44.03,-81.4,straight
-1,-0.04,0.06,0.31,-1.22,0.31,-57.07,-43.51,-81.01,straight
-1,-0.04,0.05,0.67,-2.01,0.12,-56.76,-43.68,-82.21,straight
-1,-0.04,0.07,-1.34,-2.26,0.24,-56.46,-44.02,-81.65,straight
-1,-0.04,0.06,8.79,-1.77,0.37,-57.12,-43.66,-83.19,straight
-1,-0.04,0.06,2.99,-3.05,0.37,-56.73,-43.47,-82.87,straight
-1,-0.04,0.06,-2.99,-3.97,0.06,-56.63,-43.75,-82.34,straight
-1,-0.04,0.06,2.32,-2.5,0.24,-57.31,-43.55,-82.18,straight
-1,-0.04,0.06,0.12,-3.23,0.24,-57.09,-43.86,-82.34,straight
-1,-0.04,0.06,-0.61,-4.7,0.43,-56.77,-44.06,-81.88,straight
-1.01,-0.04,0.05,-20.26,-8.18,-0.43,-57.28,-43.82,-81.85,straight
-1,-0.04,0.04,9.77,-0.92,0.79,-57.21,-43.63,-81.97,straight
-1,-0.04,0.06,-0.85,-6.9,0.31,-57.41,-43.82,-81.25,straight
-1,-0.04,0.05,1.95,-8.24,0.55,-57.07,-44.32,-80.38,straight
-1,-0.04,0.04,6.16,-7.87,0.73,-56.77,-44.1,-80.46,straight
-1,-0.04,0.03,2.81,-7.51,0.43,-56.87,-44.36,-80.52,straight
-1,-0.04,0.02,2.38,-2.01,1.22,-57.45,-44.15,-80.99,straight
-1,-0.04,0.05,0.12,0.73,0.24,-57.29,-44.01,-79.75,straight
-1,-0.04,0.04,-2.08,-0.73,-0.06,-57.46,-44.17,-80.48,straight
-1,-0.04,0.03,6.84,-2.14,0.55,-57.37,-44.07,-80.24,straight
-1,-0.04,0.04,-1.1,-2.14,0.12,-57.57,-44.12,-81.46,straight
-1,-0.04,0.04,6.04,-2.56,0.55,-57.37,-44.07,-81.96,straight
-1,-0.04,0.03,0,-2.32,0.31,-57.12,-44.14,-80.86,straight
-1,-0.04,0.04,-0.73,-1.71,0.37,-56.95,-43.91,-80.68,straight
-1.01,-0.04,0.04,4.76,-2.62,0.31,-56.98,-43.98,-80.79,straight
-1,-0.04,0.04,3.23,-3.48,0.61,-57.23,-44.57,-80.81,straight
-1.01,-0.04,0.03,-2.81,-2.2,0.06,-57.46,-44.04,-80.4,straight
-1.01,-0.04,0.04,-1.65,0.98,-0.18,-57.68,-43.85,-80.53,straight
-1.01,-0.04,0.05,-2.62,1.04,0,-57.57,-44.08,-80.76,straight
-1.01,-0.04,0.05,-4.15,-2.08,-0.06,-57.21,-44.09,-79.97,straight
-1.01,-0.04,0.05,-0.67,-2.5,0.18,-57.19,-44.1,-80.7,straight
-1,-0.04,0.05,4.21,-2.5,0.49,-57.25,-43.81,-80.35,straight
-1,-0.04,0.04,1.59,-5.19,0.55,-56.99,-44.14,-80.91,straight
-1,-0.04,0.04,2.32,-4.21,0.37,-57.09,-44.14,-81.99,straight
-1,-0.04,0.04,1.22,-3.66,0.37,-57.43,-44.06,-79.75,straight
-1,-0.04,0.04,1.28,-4.33,0.31,-57.24,-44.23,-80.54,straight
-1.01,-0.04,0.03,4.88,-3.05,0.49,-57.41,-44.25,-80.33,straight
-1,-0.04,0.03,4.46,-2.93,0.37,-57.17,-44.24,-81.18,straight
-1,-0.04,0.04,0.85,-2.87,0.31,-57.28,-43.73,-80.18,straight
-1,-0.04,0.03,0.55,-2.69,0.37,-57.63,-44.38,-81.34,straight
-1,-0.04,0.03,0.06,-2.75,0.12,-56.92,-44.1,-80.65,straight
-1,-0.04,0.03,2.62,-2.87,0.24,-57.39,-43.99,-80.58,straight
-1.01,-0.04,0.03,1.46,-3.54,0.24,-57.58,-44.45,-79.24,straight
-1.01,-0.04,0.03,4.58,-3.36,0.43,-57.62,-44.31,-80.54,straight
-1.01,-0.04,0.03,3.11,-3.36,0.37,-57.48,-44.37,-80.44,straight
-1,-0.04,0.03,0.12,-2.99,0.37,-56.93,-44.1,-81.09,straight
-1,-0.04,0.03,-0.85,-3.3,0.37,-57.45,-44.24,-81.16,straight
-1.01,-0.04,0,-3.6,-1.95,0,-57.21,-43.96,-81.01,straight
-1,-0.04,0.03,0.98,0.18,0.18,-57.42,-44.01,-80.65,straight
-1,-0.04,0.03,0.73,-1.1,0.24,-57.32,-44.19,-80.25,straight
-1,-0.05,0.03,4.33,-0.67,0.18,-57.68,-43.79,-80.93,straight
-1,-0.04,0.03,3.11,-2.32,0.12,-57.04,-43.38,-81.01,straight
-1,-0.04,0.03,1.46,-3.54,0.18,-57.3,-43.76,-80.47,straight
-1,-0.04,0.03,0.31,-2.87,0.12,-57.35,-44.19,-80.62,straight
-1,-0.04,0.03,1.77,-1.22,0.37,-56.93,-43.52,-80,straight
-1.01,-0.04,0.03,0.98,-1.95,0.06,-57.19,-44.06,-80.42,straight
-1.01,-0.04,0.03,1.4,-1.46,0.24,-57.31,-43.75,-79.52,straight
-1,-0.04,0.03,0.85,-0.98,0.37,-57.45,-43.51,-80.51,straight
-1,-0.04,0.04,-0.61,-1.77,0.12,-56.82,-43.82,-80.21,straight
-1,-0.04,0.04,3.3,-2.44,0.43,-57.18,-43.46,-81.29,straight
-1,-0.04,0.03,1.77,-4.27,0.24,-57.57,-44.02,-80.13,straight
-1.01,-0.04,0.03,-0.06,-2.32,0.31,-57.64,-44.09,-79.42,straight
-1.01,-0.04,0.04,0.12,-0.79,0.12,-58.01,-43.99,-80.88,straight
-1,-0.04,0.03,0.73,-1.04,0.12,-57.71,-43.97,-81.23,straight
-1,-0.04,0.04,-0.18,-0.73,0.18,-57.29,-44.19,-80.41,straight
-1,-0.04,0.04,-0.49,-2.01,0.18,-57.67,-43.46,-81.25,straight
-1,-0.04,0.04,0.67,-2.32,0.31,-57.04,-44.3,-81.59,straight
-1,-0.04,0.04,-1.22,-2.08,0.12,-57.78,-43.99,-80.92,straight
-1.01,-0.04,0.04,0.43,-2.44,0.24,-57.2,-44.18,-81.49,straight
-1.01,-0.04,0.04,0.49,-1.83,0.06,-56.98,-43.59,-80.63,straight
-1.01,-0.04,0.04,-0.98,-1.53,0.12,-57.26,-43.8,-80.42,straight
-1,-0.04,0.04,1.65,-2.81,0.37,-57.06,-44.4,-80.41,straight
-1,-0.04,0.04,0.31,-3.85,0.37,-57.39,-44.34,-81.26,straight
-1,-0.04,0.04,-2.56,-2.2,0.12,-57.47,-43.31,-81.19,straight
-1.01,-0.04,0.04,0.24,-1.46,0.18,-57.6,-43.86,-81.4,straight
-1.01,-0.04,0.04,2.01,-2.44,0.18,-57.71,-43.88,-79.87,straight
-1,-0.04,0.04,1.04,-2.32,0.31,-57.45,-44.04,-80.66,straight
-1,-0.04,0.04,4.64,-2.62,0.55,-57.92,-43.93,-81.68,straight
-1,-0.04,0.04,-2.2,-3.6,0.06,-57.57,-43.36,-81.04,straight
-1,-0.04,0.04,0.55,-2.14,0.37,-57.29,-44.04,-80.13,straight
-1,-0.04,0.04,1.95,-2.62,0.12,-57.67,-43.79,-80.81,straight
-1,-0.04,0.04,1.28,-2.38,0.24,-57.82,-43.97,-81.04,straight
-1,-0.04,0.04,0.55,-3.42,0.31,-57.79,-43.54,-80.99,straight
-1,-0.04,0.04,1.59,-2.87,0.43,-57.25,-43.64,-80.37,straight
-1,-0.04,0.03,1.1,-3.3,0.24,-57.07,-43.76,-79.92,straight
-1,-0.04,0.04,-0.49,-2.26,0.18,-57.23,-44.12,-80.38,straight
-1,-0.04,0.04,0.49,-1.46,0.06,-57.07,-43.96,-80.16,straight
-1,-0.04,0.04,2.01,-2.26,0.18,-57.26,-43.76,-80.41,straight
-1,-0.04,0.03,3.11,-3.42,0.37,-56.64,-43.62,-79.99,straight
-1,-0.04,0.04,0.85,-2.32,0.18,-57.5,-43.73,-79.47,straight
-1,-0.04,0.04,-0.98,-2.14,0.06,-57.53,-44.17,-80.05,straight
-1.01,-0.04,0.04,2.5,-0.67,0.24,-56.76,-44.25,-81.14,straight
-1,-0.04,0.04,-1.46,-2.08,0.12,-57.04,-44.08,-79.58,straight
-1,-0.04,0.04,1.22,-1.59,0.18,-57.47,-43.68,-81.12,straight
-1.01,-0.04,0.04,0.73,-2.56,0.18,-57.24,-44.19,-79.48,straight
-1,-0.04,0.04,2.5,-3.85,0.61,-57.17,-43.82,-80.24,straight
-1,-0.04,0.04,-0.31,-4.52,0.12,-57.34,-43.8,-80.18,straight
-1,-0.04,0.03,0.92,-2.2,0.24,-57.17,-43.76,-81.07,straight
-1,-0.04,0.04,0,-1.95,0.12,-57.34,-43.93,-80.64,straight
-1,-0.04,0.04,0.12,-2.08,0.18,-56.99,-44.15,-81.48,straight
-1.01,-0.04,0.04,0,-1.04,0.18,-56.7,-43.3,-81.05,straight
-1,-0.04,0.04,0.55,-2.01,0.24,-57.12,-43.88,-80.94,straight
-1,-0.04,0.04,2.2,-3.11,0.31,-57.12,-43.95,-81.01,straight
-1,-0.04,0.04,0.49,-2.38,0.18,-56.87,-43.84,-81.24,straight
-1,-0.04,0.04,1.22,-2.93,0.31,-56.98,-43.74,-80.99,straight
-1,-0.04,0.04,-0.55,-5.31,0.18,-57.21,-44.08,-81.58,straight
-1.01,-0.04,0.03,1.95,-3.66,0.31,-56.91,-43.97,-80.48,straight
-1,-0.04,0.03,0.55,-2.87,0.18,-57.45,-43.96,-80.1,straight
-1,-0.04,0.03,-0.06,-2.14,0.12,-57.14,-44.03,-80.76,straight
-1,-0.04,0.03,2.14,-2.44,0.31,-57.65,-44.29,-80.88,straight
-1,-0.04,0.03,-0.67,-1.59,-0.12,-57.43,-44.35,-81.51,straight
-1,-0.04,0.03,-0.73,-0.73,0.06,-56.92,-44.25,-80.3,straight
-1,-0.04,0.04,1.53,-1.28,-0.43,-57.02,-44.32,-80.33,straight
-1,-0.05,0.04,-0.24,-0.24,0.92,-56.97,-43.6,-80.87,straight
-1,-0.04,0.04,0.92,-1.22,0.18,-57.53,-44.14,-80.88,straight
-1,-0.04,0.04,-0.12,-2.2,0.12,-57.42,-44.09,-80.97,straight
-1,-0.04,0.04,1.77,-2.32,0.24,-57.32,-44.18,-80.49,straight
-1,-0.04,0.04,0.18,-2.69,0,-57.23,-43.74,-80.69,straight
-1,-0.04,0.04,1.77,-2.38,0.37,-57.81,-43.7,-81.14,straight
-1.01,-0.04,0.04,2.01,-2.5,0.06,-56.93,-44.84,-79.97,straight
-1.01,-0.04,0.04,-0.98,-2.2,0.06,-57.45,-43.86,-80.76,straight
-1,-0.04,0.04,2.2,-2.32,0.37,-57.91,-43.98,-80.58,straight
-1,-0.04,0.04,1.53,-2.2,0.24,-57.01,-43.66,-80.85,straight
-1,-0.04,0.04,0.06,-1.28,0,-57.51,-43.8,-80.24,straight
-1,-0.04,0.04,1.65,-0.55,0.06,-57.54,-44.37,-80.98,straight
-1,-0.04,0.05,-0.06,-0.85,0.18,-57.2,-44.01,-80.47,straight
-1,-0.04,0.05,0.98,-0.92,0.43,-57.23,-43.66,-81.27,straight
-1,-0.04,0.05,-0.18,-1.95,0.24,-56.62,-44.15,-79.58,straight
-1,-0.04,0.05,0.31,-1.83,0.31,-57.18,-43.33,-81.08,straight
-1,-0.04,0.05,1.95,-1.04,0,-57.54,-43.68,-81.42,straight
-1,-0.04,0.05,2.93,-1.89,0.18,-57.23,-43.8,-80.82,straight
-1,-0.04,0.05,1.46,-1.53,0,-57.07,-44.06,-81.19,straight
-1.01,-0.04,0.05,2.93,2.93,-0.18,-57.4,-44.09,-81.68,straight
-1,-0.04,0.06,0.79,3.48,-0.06,-57.03,-43.19,-82.14,straight
-1,-0.04,0.07,0.06,3.23,0,-57.39,-43.52,-82.14,straight
-1,-0.04,0.07,-0.67,-1.89,0.24,-56.68,-43.04,-82.32,straight
-1,-0.04,0.07,4.64,-2.56,0.55,-56.92,-42.8,-81.45,straight
