ax,ay,az,gx,gy,gz,mx,my,mz,label
0.01,0.99,-0.13,1.04,-2.5,0.24,9.12,-69.18,-50.28,side
0.01,0.99,-0.13,1.1,-2.69,0.31,8.8,-69.21,-50.51,side
0.01,0.99,-0.13,1.28,-2.56,0.12,9.19,-69.95,-49.51,side
0.01,0.99,-0.13,0.98,-2.44,0.31,8.81,-69.42,-50.04,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.97,-69.45,-50.22,side
0.01,0.99,-0.13,0.98,-2.56,0.24,8.97,-69.2,-50.31,side
0.01,0.99,-0.13,1.04,-2.5,0.31,9.12,-69.52,-50.07,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.61,-69.27,-50.27,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.65,-69.42,-49.5,side
0.01,0.99,-0.13,1.22,-2.62,0.31,8.64,-69.54,-49.41,side
0.01,0.99,-0.13,1.04,-2.5,0.18,8.84,-69.3,-50.32,side
0.01,0.99,-0.13,1.1,-2.38,0.37,8.59,-69.41,-49.56,side
0.01,0.99,-0.13,1.1,-2.5,0.31,8.72,-69.18,-50.35,side
0.01,0.99,-0.13,1.22,-2.5,0.18,8.67,-69.58,-49.82,side
0.01,0.99,-0.13,1.28,-2.62,0.31,8.73,-68.96,-50.26,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.75,-69.48,-50.15,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.31,-69.1,-50.46,side
0.01,0.99,-0.13,1.28,-2.5,0.37,8.68,-69.7,-50.12,side
0.01,0.99,-0.13,1.1,-2.5,0.31,8.51,-69.19,-50.99,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.85,-68.96,-50.48,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.73,-69.65,-50.59,side
0.01,0.99,-0.13,1.16,-2.62,0.31,8.68,-69.14,-50,side
0.01,0.99,-0.13,1.22,-2.44,0.18,8.29,-69.48,-50.26,side
0.01,0.99,-0.13,1.1,-2.5,0.37,8.7,-69.43,-50.01,side
0.01,0.99,-0.13,1.22,-2.44,0.06,8.5,-69.14,-49.87,side
0.01,0.99,-0.13,0.98,-2.5,0.31,8.75,-69.36,-50.78,side
0.01,0.99,-0.13,1.22,-2.5,0.31,8.63,-69.47,-50.37,side
0.01,0.99,-0.13,1.04,-2.5,0.37,8.39,-69.25,-49.98,side
0.01,0.99,-0.13,1.22,-2.56,0.43,8.67,-69.27,-50.42,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.75,-69.18,-50.1,side
0.01,0.99,-0.13,1.1,-2.62,0.24,8.47,-69.09,-50.1,side
0.01,0.99,-0.13,1.04,-2.5,0.24,8.69,-68.82,-50.78,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.92,-68.7,-49.77,side
0.01,0.99,-0.13,1.1,-2.44,0.18,8.98,-69.23,-50.38,side
0.01,0.99,-0.13,1.34,-2.56,0.18,8.79,-69.68,-49.37,side
0.01,0.99,-0.13,1.1,-2.44,0.37,9.27,-69.34,-50.83,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.89,-69.21,-50.4,side
0.01,0.99,-0.13,1.04,-2.44,0.18,8.89,-69.2,-50.72,side
0.01,0.99,-0.13,1.1,-2.56,0.18,8.92,-69.47,-49.83,side
0.01,0.99,-0.13,1.28,-2.44,0.37,9.18,-69.59,-51.04,side
0.01,0.99,-0.13,1.22,-2.44,0.31,9.35,-70.24,-50.71,side
0.01,0.99,-0.13,1.22,-2.38,0.31,8.69,-69.67,-51.38,side
0.01,0.99,-0.13,1.16,-2.62,0.24,8.75,-69.46,-51.01,side
0.01,0.99,-0.13,1.1,-2.32,0.37,8.72,-69.17,-50.34,side
0.01,0.99,-0.13,1.16,-2.38,0.43,8.41,-69.27,-49.08,side
0.01,0.99,-0.13,1.28,-2.44,0.18,9,-69.17,-49.84,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.46,-69.54,-50.17,side
0.01,0.99,-0.13,1.1,-2.5,0.37,8.2,-69.4,-50.82,side
0.01,0.99,-0.13,1.1,-2.69,0.24,8.48,-69.6,-50.39,side
0.01,0.99,-0.13,1.22,-2.44,0.31,8.56,-69.53,-49.95,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.54,-68.99,-50.2,side
0.01,0.99,-0.13,1.4,-2.5,0.24,9.03,-69.58,-50.44,side
0.01,0.99,-0.13,1.04,-2.44,0.24,8.51,-69.29,-49.82,side
0.01,0.99,-0.13,1.16,-2.62,0.31,8.5,-69.6,-50.31,side
0.01,0.99,-0.13,1.28,-2.56,0.37,8.75,-69.27,-50.12,side
0.01,0.99,-0.13,1.16,-2.62,0.31,8.9,-69.07,-50.62,side
0.01,0.99,-0.13,1.16,-2.62,0.12,8.64,-69.07,-50.39,side
0.01,0.99,-0.13,1.16,-2.56,0.18,8.19,-69.03,-51.14,side
0.01,0.99,-0.13,1.28,-2.32,0.24,8.96,-69.38,-49.72,side
0.01,0.99,-0.13,1.16,-2.56,0.18,9.22,-69.69,-49.18,side
0.01,0.99,-0.13,1.22,-2.62,0.24,8.86,-68.82,-50.31,side
0.01,0.99,-0.13,1.04,-2.62,0.24,8.87,-69.91,-49.44,side
0.01,0.99,-0.13,1.16,-2.5,0.43,9.01,-69.82,-50.65,side
0.01,0.99,-0.13,1.1,-2.62,0.43,8.97,-69.65,-50.84,side
0.01,0.99,-0.13,1.16,-2.62,0.37,8.96,-69.14,-51.23,side
0.01,0.99,-0.13,1.22,-2.44,0.24,8.63,-69.63,-50.52,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.81,-69.41,-50.51,side
0.01,0.99,-0.13,1.22,-2.56,0.31,9.27,-69.78,-50.12,side
0.01,0.99,-0.13,1.16,-2.69,0.18,8.57,-69.65,-49.62,side
0.01,0.99,-0.13,1.34,-2.56,0.31,8.89,-69.19,-50.76,side
0.01,0.99,-0.13,1.28,-2.69,0.37,8.85,-68.91,-51.34,side
0.01,0.99,-0.13,1.28,-2.56,0.24,8.52,-69.38,-51.16,side
0.01,0.99,-0.13,1.28,-2.56,0.31,8.8,-69.38,-49.12,side
0.01,0.99,-0.13,1.16,-2.5,0.24,8.2,-69.21,-50.48,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.97,-69.18,-50.74,side
0.01,0.99,-0.13,1.22,-2.56,0.12,8.53,-69.87,-51.59,side
0.01,0.99,-0.13,1.1,-2.44,0.37,9.19,-69.17,-50.27,side
0.01,0.99,-0.13,1.22,-2.38,0.18,7.9,-68.97,-51.16,side
0.01,0.99,-0.13,1.1,-2.62,0.24,8.52,-68.97,-49.82,side
0.01,0.99,-0.13,0.98,-2.44,0.24,9.07,-69.6,-50.17,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.42,-68.63,-50.26,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.91,-69.09,-50.54,side
0.01,0.99,-0.13,1.16,-2.38,0.12,9,-68.93,-50.82,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.63,-69.46,-51.21,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.69,-69.29,-50.71,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.95,-69.75,-50.07,side
0.01,0.99,-0.13,1.16,-2.32,0.37,8.64,-69.54,-49.76,side
0.01,0.99,-0.13,1.22,-2.44,0.24,8.5,-68.66,-50.83,side
0.01,0.99,-0.13,1.16,-2.56,0.18,8.81,-69.53,-49.04,side
0.01,0.99,-0.13,1.16,-2.44,0.12,9.17,-69.38,-49.88,side
0.01,0.99,-0.13,1.28,-2.5,0.12,8.57,-69.18,-50.37,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.81,-69.37,-50.31,side
0.01,0.99,-0.13,1.16,-2.5,0.31,8.96,-68.77,-49.8,side
0.01,0.99,-0.13,1.16,-2.56,0.12,9.12,-68.87,-50.62,side
0.01,0.99,-0.13,1.34,-2.69,0.24,8.87,-68.96,-49.6,side
0.01,0.99,-0.13,1.28,-2.56,0.37,8.96,-68.97,-50.7,side
0.01,0.99,-0.13,1.04,-2.44,0.31,8.69,-69.37,-50.32,side
0.01,0.99,-0.13,1.04,-2.5,0.24,9.02,-69.69,-50.62,side
0.01,0.99,-0.13,1.22,-2.44,0.31,8.63,-69.04,-50.27,side
0.01,0.99,-0.13,1.16,-2.44,0.12,9.57,-69.37,-49.79,side
0.01,0.99,-0.13,1.16,-2.5,0.31,8.92,-69.34,-51.11,side
0.01,0.99,-0.13,0.92,-2.56,0.18,8.76,-68.76,-50.83,side
0.01,0.99,-0.13,1.34,-2.5,0.37,9.16,-68.82,-50.09,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.63,-69.13,-49.73,side
0.01,0.99,-0.13,1.16,-2.56,0.12,8.75,-69.02,-50.6,side
0.01,0.99,-0.13,0.92,-2.5,0.43,8.92,-69.31,-50.23,side
0.01,0.99,-0.13,1.65,-2.44,0.24,8.58,-69.1,-50.63,side
0.01,0.99,-0.13,1.34,-2.56,0.31,8.22,-69.07,-50.67,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.45,-69.52,-50.26,side
0.01,0.99,-0.13,1.28,-2.56,0.12,8.53,-68.76,-48.83,side
0.01,0.99,-0.13,1.16,-2.69,0.31,8.47,-68.31,-50.21,side
0.01,0.99,-0.13,1.1,-2.38,0.12,8.68,-69.49,-49.96,side
0.01,0.99,-0.13,0.79,-2.5,0.18,8.36,-69.03,-50.49,side
0.01,0.99,-0.13,0.92,-2.69,0.24,8.92,-68.73,-50.62,side
0.01,0.99,-0.13,1.04,-2.5,0.24,8.56,-68.85,-50.07,side
0.01,0.99,-0.13,1.16,-2.44,0.24,8.34,-69.23,-50.44,side
0.01,0.99,-0.13,1.28,-2.5,0.18,8.9,-69.19,-49.54,side
0.01,0.99,-0.13,1.4,-2.32,0.37,8.46,-68.86,-50.26,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.68,-68.53,-50.23,side
0.01,0.99,-0.13,1.16,-2.62,0.24,9.13,-69.31,-50.11,side
0.01,0.99,-0.13,1.22,-2.38,0.24,8.28,-69.08,-50.01,side
0.01,0.99,-0.13,1.22,-2.5,0.31,8.19,-68.86,-51.03,side
0.01,0.99,-0.13,1.16,-2.62,0.31,8.96,-69.23,-51.45,side
0.01,0.99,-0.13,1.1,-2.62,0.24,9.08,-68.92,-50.52,side
0.01,0.99,-0.13,1.04,-2.5,0.24,8.37,-69.49,-49.72,side
0.01,0.99,-0.13,0.92,-2.5,0.18,8.48,-68.91,-50.44,side
0.01,0.99,-0.13,1.16,-2.38,0.24,8.39,-69.21,-51.15,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.63,-69.14,-50.24,side
0.01,0.99,-0.13,1.22,-2.44,0.12,8.69,-69.45,-50.06,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.97,-68.76,-49.55,side
0.01,0.99,-0.13,1.28,-2.44,0.18,8.24,-68.68,-50.93,side
0.01,0.99,-0.13,1.16,-2.56,0.18,8.33,-68.54,-50.65,side
0.01,0.99,-0.13,1.16,-2.5,0.43,8.73,-69.46,-50.94,side
0.01,0.99,-0.13,1.22,-2.5,0.31,8.91,-69.29,-50.89,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.56,-69.21,-50.39,side
0.01,0.99,-0.13,1.04,-2.5,0.31,8.59,-69.13,-50,side
0.01,0.99,-0.13,0.92,-2.5,0.37,8.47,-68.86,-50.73,side
0.01,0.99,-0.13,1.1,-2.38,0.37,8.68,-68.64,-51.28,side
0.01,0.99,-0.13,1.04,-2.44,0.24,8.9,-69.23,-51.06,side
0.01,0.99,-0.13,1.16,-2.62,0.24,8.69,-69.4,-50.9,side
0.01,0.99,-0.13,1.04,-2.44,0.43,8.7,-69.14,-51.53,side
0.01,0.99,-0.13,1.22,-2.44,0.31,8.48,-69.12,-50.26,side
0.01,0.99,-0.13,1.04,-2.44,0.24,9.13,-69.34,-50.87,side
0.01,0.99,-0.13,1.22,-2.38,0.31,8.41,-69.07,-51.16,side
0.01,0.99,-0.13,1.16,-2.56,0.18,9.11,-69.04,-50.94,side
0.01,0.99,-0.13,1.28,-2.62,0.18,8.61,-68.79,-50.12,side
0.01,0.99,-0.13,1.1,-2.62,0.31,9.31,-69.75,-51.42,side
0.01,0.99,-0.13,1.16,-2.69,0.31,9.4,-69.25,-50.71,side
0.01,0.99,-0.13,1.22,-2.62,0.31,8.46,-68.84,-51.1,side
0.01,0.99,-0.13,1.28,-2.5,0.24,9.08,-68.79,-50.48,side
0.01,0.99,-0.13,1.16,-2.5,0.37,8.61,-69.46,-50.56,side
0.01,0.99,-0.13,1.22,-2.62,0.24,9.09,-69.13,-50.12,side
0.01,0.99,-0.13,1.22,-2.56,0.31,8.78,-69.35,-51,side
0.01,0.99,-0.13,1.34,-2.62,0.31,8.2,-69.69,-50.67,side
0.01,0.99,-0.13,1.1,-2.56,0.37,8.56,-68.93,-51.38,side
0.01,0.99,-0.13,1.28,-2.69,0.24,8.51,-69.58,-50.49,side
0.01,0.99,-0.13,1.28,-2.69,0.37,8.46,-69.42,-50.73,side
0.01,0.99,-0.13,1.16,-2.62,0.24,8.58,-69.32,-51.25,side
0.01,0.99,-0.13,1.4,-2.5,0.37,8.86,-69.68,-50.7,side
0.01,0.99,-0.13,1.28,-2.56,0.31,9.07,-69.2,-49.88,side
0.01,0.99,-0.13,1.04,-2.5,0.18,8.85,-69.13,-50.09,side
0.01,0.99,-0.13,1.28,-2.56,0.24,8.79,-68.9,-50.89,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.62,-68.64,-50.76,side
0.01,0.99,-0.13,1.22,-2.44,0.31,9.05,-69.02,-50.68,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.92,-69.15,-51.14,side
0.01,0.99,-0.13,1.16,-2.56,0.31,9.11,-69.19,-49.87,side
0.01,0.99,-0.13,1.04,-2.56,0.18,9.08,-69.23,-50.24,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.75,-68.91,-50.43,side
0.01,0.99,-0.13,1.1,-2.44,0.31,9.28,-69.32,-50.6,side
0.01,0.99,-0.13,1.16,-2.5,0.43,8.69,-68.86,-51.42,side
0.01,0.99,-0.13,1.16,-2.38,0.43,9.12,-69.3,-50.39,side
0.01,0.99,-0.13,1.16,-2.5,0.37,9.02,-68.85,-49.87,side
0.01,0.99,-0.13,1.28,-2.56,0.31,8.91,-69.26,-50.17,side
0.01,0.99,-0.13,1.04,-2.38,0.24,8.59,-69.14,-49.62,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.62,-69.17,-49.6,side
0.01,0.99,-0.13,1.16,-2.38,0.31,8.42,-68.92,-50.37,side
0.01,0.99,-0.13,1.34,-2.62,0.18,9.17,-68.66,-51.03,side
0.01,0.99,-0.13,1.22,-2.44,0.31,8.83,-68.68,-50.61,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.78,-69.3,-49.9,side
0.01,0.99,-0.13,1.22,-2.62,0.24,8.89,-69.13,-50.73,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.86,-68.95,-50.84,side
0.01,0.99,-0.13,1.16,-2.62,0.37,8.86,-69.31,-50.24,side
0.01,0.99,-0.13,1.1,-2.56,0.24,8.92,-68.62,-50.2,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.95,-68.32,-50.38,side
0.01,0.99,-0.13,1.22,-2.5,0.12,9.08,-68.92,-50.18,side
0.01,0.99,-0.13,1.22,-2.62,0.24,8.68,-68.46,-50.84,side
0.01,0.99,-0.13,1.22,-2.44,0.24,9.08,-69.14,-50.34,side
0.01,0.99,-0.13,1.16,-2.56,0.37,9.12,-69.47,-50.37,side
0.01,0.99,-0.13,1.1,-2.62,0.31,8.72,-68.87,-49.63,side
0.01,0.99,-0.13,1.22,-2.5,0.37,8.72,-68.84,-50.85,side
0.01,0.99,-0.13,1.28,-2.56,0.31,9.25,-69.02,-49.73,side
0.01,0.99,-0.13,1.1,-2.56,0.43,8.92,-68.81,-49.49,side
0.01,0.99,-0.13,1.22,-2.5,0.31,9.06,-69.12,-49.85,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.84,-68.99,-50.18,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.57,-68.99,-51.53,side
0.01,0.99,-0.13,1.28,-2.69,0.24,9.01,-69.36,-50.95,side
0.01,0.99,-0.13,1.28,-2.62,0.18,8.4,-69.2,-50.37,side
0.01,0.99,-0.13,1.1,-2.62,0.12,8.63,-69.29,-50.88,side
0.01,0.99,-0.13,1.28,-2.62,0.31,9.03,-69.03,-50.68,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.95,-69.13,-51.16,side
0.01,0.99,-0.13,1.16,-2.62,0.37,9.01,-68.62,-49.77,side
0.01,0.99,-0.13,1.16,-2.69,0.18,9.09,-69.43,-50.11,side
0.01,0.99,-0.13,1.34,-2.81,0.31,8.87,-69.43,-51.05,side
0.01,0.99,-0.13,1.28,-2.56,0.37,9.05,-68.79,-50.31,side
0.01,0.99,-0.13,1.1,-2.69,0.31,9.19,-68.3,-50.84,side
0.01,0.99,-0.13,1.22,-2.5,0.18,9.01,-68.96,-50.62,side
0.01,0.99,-0.13,1.16,-2.69,0.18,9.2,-68.65,-50.71,side
0.01,0.99,-0.13,1.22,-2.5,0.24,9.3,-69.02,-50,side
0.01,0.99,-0.13,1.1,-2.62,0.31,8.78,-68.58,-51.31,side
0.01,0.99,-0.13,1.28,-2.56,0.37,8.42,-69.42,-50.67,side
0.01,0.99,-0.13,1.16,-2.44,0.24,8.41,-68.74,-50.48,side
0.01,0.99,-0.13,1.22,-2.5,0.43,8.64,-69.31,-51.05,side
0.01,0.99,-0.13,1.28,-2.75,0.31,8.96,-69.15,-50.39,side
0.01,0.99,-0.13,1.22,-2.56,0.18,8.59,-69.1,-50.23,side
0.01,0.99,-0.13,1.22,-2.56,0.37,9.13,-69.52,-50.13,side
0.01,0.99,-0.13,1.28,-2.69,0.18,8.61,-69.31,-50.34,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.83,-68.95,-50.59,side
0.01,0.99,-0.13,1.16,-2.62,0.31,8.47,-69.37,-50.76,side
0.01,0.99,-0.13,1.28,-2.75,0.24,9.08,-69.2,-49.93,side
0.01,0.99,-0.13,1.22,-2.56,0.18,8.59,-69.14,-50.23,side
0.01,0.99,-0.13,1.16,-2.5,0.37,8.29,-69.06,-50.52,side
0.01,0.99,-0.13,1.16,-2.69,0.24,8.98,-69.38,-50.63,side
0.01,0.99,-0.13,1.22,-2.44,0.18,9.05,-69.3,-51.64,side
0.01,0.99,-0.13,1.04,-2.44,0.37,8.41,-69.7,-51.56,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.84,-69.48,-50.74,side
0.01,0.99,-0.13,1.22,-2.62,0.31,9.03,-69.53,-51.84,side
0.01,0.99,-0.13,0.98,-2.75,0.37,9.06,-69.23,-51.75,side
0.01,0.99,-0.13,1.16,-2.56,0.18,8.87,-69.3,-50.68,side
0.01,0.99,-0.13,0.98,-2.44,0.12,8.73,-69.02,-51.75,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.81,-69.45,-50.79,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.78,-69.38,-51.03,side
0.01,0.99,-0.13,1.1,-2.44,0.31,8.78,-69.29,-50.81,side
0.01,0.99,-0.13,1.28,-2.56,0.24,8.31,-68.97,-51.15,side
0.01,0.99,-0.13,1.04,-2.44,0.12,8.69,-68.9,-51.14,side
0.01,0.99,-0.13,1.04,-2.5,0.31,8.5,-68.53,-50.62,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.69,-69.04,-51.05,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.3,-69.31,-50.48,side
0.01,0.99,-0.13,1.22,-2.26,0.31,8.68,-68.99,-51.46,side
0.01,0.99,-0.13,1.16,-2.44,0.24,8.51,-69.57,-50.83,side
0.01,0.99,-0.13,1.22,-2.44,0.37,8.02,-69.07,-51.21,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.98,-68.53,-50.83,side
0.01,0.99,-0.13,1.04,-2.44,0.18,9.12,-68.46,-52.12,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.96,-68.42,-51.66,side
0.01,0.99,-0.13,1.22,-2.38,0.37,8.22,-68.7,-50.95,side
0.01,0.99,-0.13,1.16,-2.38,0.37,8.54,-69.04,-51.07,side
0.01,0.99,-0.13,1.28,-2.56,0.24,9.08,-69.06,-50.51,side
0.01,0.99,-0.13,1.16,-2.44,0.31,9.11,-69.36,-51.14,side
0.01,0.99,-0.13,0.98,-2.5,0.37,8.35,-69.57,-51.21,side
0.01,0.99,-0.13,1.1,-2.62,0.31,8.91,-69.43,-51.09,side
0.01,0.99,-0.13,1.1,-2.44,0.31,9.24,-68.7,-50.21,side
0.01,0.99,-0.13,1.16,-2.5,0.24,8.7,-69.82,-51.44,side
0.01,0.99,-0.13,1.34,-2.32,0.24,8.63,-69.78,-51.26,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.97,-68.81,-51.4,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.22,-68.63,-50.17,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.07,-69.15,-50.46,side
0.01,0.99,-0.13,0.98,-2.56,0.12,8.51,-69.09,-50.74,side
0.01,0.99,-0.13,1.22,-2.5,0.37,8.4,-68.85,-51.12,side
0.01,0.99,-0.13,1.1,-2.62,0.24,8.39,-69.27,-50.5,side
0.01,0.99,-0.13,1.16,-2.62,0.43,8.44,-68.68,-51.43,side
0.01,0.99,-0.13,1.28,-2.62,0.24,8.79,-68.77,-51.1,side
0.01,0.99,-0.13,1.1,-2.56,0.12,8.61,-68.38,-50.63,side
0.01,0.99,-0.13,1.28,-2.56,0.31,8.98,-68.69,-50.45,side
0.01,0.99,-0.13,1.16,-2.38,0.24,8.86,-69.41,-50.56,side
0.01,0.99,-0.13,1.16,-2.5,0.24,8.15,-69.26,-50.45,side
0.01,0.99,-0.13,1.04,-2.69,0.24,8.37,-69.27,-51.11,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.06,-68.96,-51.06,side
0.01,0.99,-0.13,1.16,-2.44,0.24,8.44,-68.8,-50.46,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.5,-69.02,-50.98,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.53,-69.23,-50.95,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.4,-69.08,-50.21,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.18,-69.15,-51.38,side
0.01,0.99,-0.13,1.16,-2.62,0.18,8.52,-68.8,-50.2,side
0.01,0.99,-0.13,1.22,-2.5,0.37,7.91,-68.68,-50.6,side
0.01,0.99,-0.13,1.16,-2.5,0.31,8.13,-69.24,-51.44,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.35,-69.25,-51.17,side
0.01,0.99,-0.13,1.16,-2.5,0.37,8.23,-69.18,-52.08,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.41,-68.88,-50.73,side
0.01,0.99,-0.13,1.28,-2.5,0.24,8.42,-68.91,-49.33,side
0.01,0.99,-0.13,1.22,-2.69,0.24,8.68,-69.06,-50.4,side
0.01,0.99,-0.13,1.1,-2.5,0.18,9.12,-69.35,-51.01,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.44,-69.1,-50.46,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.37,-69.01,-51.2,side
0.01,0.99,-0.13,1.16,-2.44,0.24,8.56,-69.26,-51.2,side
0.01,0.99,-0.13,1.16,-2.38,0.31,8.15,-69.1,-50.27,side
0.01,0.99,-0.13,1.16,-2.56,0.37,8.22,-68.91,-50.48,side
0.01,0.99,-0.13,1.16,-2.44,0.31,8.85,-68.97,-51.7,side
0.01,0.99,-0.13,1.16,-2.5,0.24,8.69,-69.78,-49.73,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.24,-68.92,-50.84,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.67,-68.84,-50.09,side
0.01,0.99,-0.13,1.1,-2.62,0.37,8.79,-69.62,-50.66,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.83,-69.02,-49.91,side
0.01,0.99,-0.13,1.28,-2.56,0.37,8.58,-69.03,-51.98,side
0.01,0.99,-0.13,1.16,-2.56,0.12,8.23,-68.88,-50.98,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.34,-69.56,-51.54,side
0.01,0.99,-0.13,1.1,-2.56,0.24,8.37,-68.71,-50.37,side
0.01,0.99,-0.13,1.28,-2.69,0.31,8.26,-68.71,-50.7,side
0.01,0.99,-0.13,1.16,-2.69,0.18,8.29,-69.74,-50.54,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.34,-68.8,-51.06,side
0.01,0.99,-0.13,1.22,-2.56,0.31,8.03,-68.86,-51.81,side
0.01,0.99,-0.13,1.34,-2.44,0.24,8.26,-68.93,-50.54,side
0.01,0.99,-0.13,1.1,-2.56,0.24,8.65,-69.25,-49.49,side
0.01,0.99,-0.13,1.34,-2.56,0.18,8.11,-68.53,-51.7,side
0.01,0.99,-0.13,1.22,-2.5,0.24,8.78,-68.75,-50.71,side
0.01,0.99,-0.13,1.16,-2.5,0.18,8.26,-68.86,-50.57,side
0.01,0.99,-0.13,1.16,-2.5,0.18,8.3,-68.69,-51.11,side
0.01,0.99,-0.13,1.1,-2.38,0.24,8.65,-68.91,-51.38,side
0.01,0.99,-0.13,1.1,-2.5,0.31,8.37,-70.01,-51.11,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.54,-68.82,-50.81,side
0.01,0.99,-0.13,1.04,-2.56,0.24,8.5,-68.24,-49.88,side
0.01,0.99,-0.13,1.34,-2.62,0.31,8.31,-69.12,-51.01,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.2,-69.12,-50.95,side
0.01,0.99,-0.13,1.1,-2.62,0.31,8.15,-68.27,-50.66,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.57,-68.37,-50.63,side
0.01,0.99,-0.13,1.22,-2.62,0.24,8.29,-68.42,-51.06,side
0.01,0.99,-0.13,1.04,-2.56,0.24,8.17,-68.52,-51.06,side
0.01,0.99,-0.13,1.1,-2.32,0.43,8.35,-68.71,-50.4,side
0.01,0.99,-0.13,1.22,-2.5,0.37,8.85,-69.4,-49.91,side
0.01,0.99,-0.13,1.16,-2.56,0.24,8.76,-68.95,-51.1,side
0.01,0.99,-0.13,1.34,-2.5,0.37,8.33,-68.66,-50.93,side
0.01,0.99,-0.13,1.04,-2.5,0.31,8.5,-68.71,-50.51,side
0.01,0.99,-0.13,1.04,-2.56,0.31,8.65,-68.6,-50.6,side
0.01,0.99,-0.13,1.16,-2.5,0.24,8.22,-68.71,-51.57,side
0.01,0.99,-0.13,1.16,-2.56,0.31,8.61,-68.74,-51.46,side
0.01,0.99,-0.13,1.1,-2.5,0.18,8.08,-68.38,-51.16,side
0.01,0.99,-0.13,1.22,-2.56,0.24,8.7,-68.9,-50.13,side
0.01,0.99,-0.13,1.1,-2.56,0.31,8.35,-69.03,-51.05,side
0.01,0.99,-0.13,1.22,-2.69,0.31,7.95,-69.21,-50.48,side
0.01,0.99,-0.13,1.04,-2.69,0.24,8.65,-68.26,-51.22,side
0.01,0.99,-0.13,1.16,-2.75,0.18,9.03,-68.32,-50.48,side
0.01,0.99,-0.13,1.28,-2.75,0.31,8.69,-68.84,-51.21,side
0.01,0.99,-0.13,1.04,-2.44,0.18,8.47,-69.14,-50.82,side
0.01,0.99,-0.13,1.1,-2.62,0.31,8.25,-68.66,-49.98,side
